"Fecha","VIX","SP500","DOW","NASDAQ","RUSSELL","GOLD","OIL","US10Y","US2Y","DOLLAR","EUROPE","Guerra6m"
2015-01-09,17.5499992370605,2044.81005859375,17737.369140625,4704.06982421875,1185.68005371094,1216,48.3600006103516,1.97099995613098,0.0149999996647239,91.9400024414062,3042.89990234375,0
2015-01-16,20.9500007629395,2019.42004394531,17511.5703125,4634.3798828125,1176.65002441406,1276.90002441406,48.689998626709,1.81500005722046,0.0179999992251396,92.5199966430664,3202.23999023438,0
2015-01-23,16.6599998474121,2051.82006835938,17672.599609375,4757.8798828125,1188.93005371094,1292.59997558594,45.5900001525879,1.81700003147125,0.0130000002682209,95,3382.55004882812,0
2015-01-30,20.9699993133545,1994.98999023438,17164.94921875,4635.240234375,1165.39001464844,1278.5,48.2400016784668,1.67499995231628,0.00499999988824129,94.8000030517578,3351.43994140625,0
2015-02-06,17.2900009155273,2055.46997070312,17824.2890625,4744.39990234375,1205.4599609375,1233.90002441406,51.689998626709,1.93799996376038,0.0149999996647239,94.6999969482422,3398.15991210938,0
2015-02-13,14.6899995803833,2096.98999023438,18019.349609375,4893.83984375,1223.13000488281,1226.5,52.7799987792969,2.02099990844727,0.00499999988824129,94.1999969482422,3447.59008789062,0
2015-02-20,14.3000001907349,2110.30004882812,18140.439453125,4955.97021484375,1231.7900390625,1204.40002441406,50.3400001525879,2.13299989700317,0.00999999977648258,94.25,3490.53002929688,0
2015-02-27,13.3400001525879,2104.5,18132.69921875,4963.52978515625,1233.36999511719,1212.59997558594,49.7599983215332,2.00200009346008,0.00800000037997961,95.25,3599,0
2015-03-06,15.1999998092651,2071.26000976562,17856.779296875,4927.3701171875,1217.52001953125,1164.09997558594,49.6100006103516,2.24000000953674,0.00499999988824129,97.620002746582,3617.6201171875,0
2015-03-13,16,2053.39990234375,17749.310546875,4871.759765625,1232.14001464844,1152.59997558594,44.8400001525879,2.11199998855591,0.0230000000447035,100.330001831055,3656.2099609375,0
2015-03-20,13.0200004577637,2108.10009765625,18127.650390625,5026.419921875,1266.36999511719,1184.80004882812,45.7200012207031,1.92999994754791,0.00300000002607703,97.9100036621094,3726.07006835938,0
2015-03-27,15.0699996948242,2061.02001953125,17712.66015625,4891.22021484375,1240.41003417969,1199.80004882812,48.8699989318848,1.94799995422363,0.0299999993294477,97.2900009155273,3679.03002929688,0
2015-04-02,14.6700000762939,2066.9599609375,17763.240234375,4886.93994140625,1255.66003417969,1200.90002441406,49.1399993896484,1.90400004386902,0.00999999977648258,97.4400024414062,3715.27001953125,0
2015-04-10,12.5799999237061,2102.06005859375,18057.650390625,4995.97998046875,1264.77001953125,1204.59997558594,51.6399993896484,1.95099997520447,0.0149999996647239,99.3899993896484,3816.76000976562,0
2015-04-17,13.8900003433228,2081.17993164062,17826.30078125,4931.81005859375,1251.85998535156,1202.90002441406,55.7400016784668,1.85000002384186,0.0130000002682209,97.5199966430664,3674.05004882812,0
2015-04-24,12.289999961853,2117.68994140625,18080.140625,5092.080078125,1267.5400390625,1175.19995117188,57.1500015258789,1.91700005531311,0.0149999996647239,96.9199981689453,3713.9599609375,0
2015-05-01,12.6999998092651,2108.2900390625,18024.060546875,5005.39013671875,1228.10998535156,1174.5,59.1500015258789,2.11700010299683,0.00300000002607703,95.3000030517578,3681.71997070312,0
2015-05-08,12.8599996566772,2116.10009765625,18191.109375,5003.5498046875,1234.93005371094,1189.09997558594,59.3899993896484,2.15000009536743,0.00300000002607703,94.7900009155273,3649.47998046875,0
2015-05-15,12.3800001144409,2122.72998046875,18272.560546875,5048.2900390625,1243.94995117188,1225.5,59.689998626709,2.14100003242493,0.00999999977648258,93.1399993896484,3573.07006835938,0
2015-05-22,12.1300001144409,2126.06005859375,18232.01953125,5089.35986328125,1252.21997070312,1204.30004882812,59.7200012207031,2.21499991416931,0.00999999977648258,96.0100021362305,3679.13989257812,0
2015-05-29,13.8400001525879,2107.38989257812,18010.6796875,5070.02978515625,1246.53002929688,1189.40002441406,60.2999992370605,2.09500002861023,0.00300000002607703,96.9100036621094,3570.78002929688,0
2015-06-05,14.210000038147,2092.830078125,17849.4609375,5068.4599609375,1261.01000976562,1167.80004882812,59.1300010681152,2.40199995040894,0.00999999977648258,96.3099975585938,3510.01000976562,0
2015-06-12,13.7799997329712,2094.11010742188,17898.83984375,5051.10009765625,1265.02001953125,1178.80004882812,59.9599990844727,2.38499999046326,0.00499999988824129,94.9700012207031,3502.77001953125,0
2015-06-19,13.960000038147,2109.98999023438,18015.94921875,5117,1284.66003417969,1201.5,59.6100006103516,2.26699995994568,0.00300000002607703,94.0899963378906,3455.80004882812,0
2015-06-26,14.0200004577637,2101.48999023438,17946.6796875,5080.509765625,1279.80004882812,1172.90002441406,59.6300010681152,2.4760000705719,0.00499999988824129,95.4700012207031,3621.3701171875,0
2015-07-02,16.7900009155273,2076.78002929688,17730.109375,5009.2099609375,1248.26000976562,1163,56.9300003051758,2.39299988746643,0.00300000002607703,96.1100006103516,3575.09008789062,0
2015-07-10,16.8299999237061,2076.6201171875,17760.41015625,4997.7001953125,1252.02001953125,1157.69995117188,52.7400016784668,2.41700005531311,0.00800000037997961,96.0299987792969,3528.81005859375,0
2015-07-17,11.9499998092651,2126.63989257812,18086.44921875,5210.14013671875,1267.08996582031,1131.80004882812,50.8899993896484,2.34899997711182,0.0130000002682209,97.8600006103516,3670.34008789062,0
2015-07-24,13.7399997711182,2079.64990234375,17568.529296875,5088.6298828125,1225.98999023438,1085.59997558594,48.1399993896484,2.27099990844727,0.0299999993294477,97.2399978637695,3600,0
2015-07-31,12.1199998855591,2103.84008789062,17689.859375,5128.27978515625,1238.68005371094,1094.90002441406,47.1199989318848,2.20499992370605,0.0579999983310699,97.370002746582,3600.68994140625,0
2015-08-07,13.3900003433228,2077.57006835938,17373.380859375,5043.5400390625,1206.90002441406,1094.09997558594,43.8699989318848,2.17499995231628,0.0549999997019768,97.5599975585938,3637.80004882812,0
2015-08-14,12.8299999237061,2091.5400390625,17477.400390625,5048.240234375,1212.68994140625,1112.90002441406,42.5,2.19600009918213,0.0799999982118607,96.5699996948242,3491.03002929688,0
2015-08-21,28.0300006866455,1970.89001464844,16459.75,4706.0400390625,1156.7900390625,1159.59997558594,40.4500007629395,2.05399990081787,0.0199999995529652,94.8300018310547,3247.26000976562,0
2015-08-28,26.0499992370605,1988.86999511719,16643.009765625,4828.31982421875,1162.91003417969,1133.09997558594,45.2200012207031,2.18600010871887,0.0500000007450581,96.1100006103516,3286.59008789062,0
2015-09-04,27.7999992370605,1921.21997070312,16102.3798828125,4683.919921875,1136.17004394531,1120.59997558594,46.0499992370605,2.12800002098083,0.025000000372529,96.2300033569336,3180.25,0
2015-09-11,23.2000007629395,1961.05004882812,16433.08984375,4822.33984375,1157.7900390625,1103.5,44.6300010681152,2.18300008773804,0.0230000000447035,95.1900024414062,3187.93994140625,0
2015-09-18,22.2800006866455,1958.03002929688,16384.580078125,4827.22998046875,1163.34997558594,1138.09997558594,44.6800003051758,2.13000011444092,0.00999999977648258,94.8600006103516,3157.30004882812,0
2015-09-25,23.6200008392334,1931.33996582031,16314.669921875,4686.5,1122.7900390625,1146,45.7000007629395,2.16799998283386,0.0199999995529652,96.2699966430664,3113.15991210938,0
2015-10-02,20.9400005340576,1951.35998535156,16472.369140625,4707.77978515625,1114.11999511719,1137.09997558594,45.5400009155273,1.9889999628067,0.00800000037997961,95.8300018310547,3088.17993164062,0
2015-10-09,17.0799999237061,2014.89001464844,17084.490234375,4830.47021484375,1165.35998535156,1156.30004882812,49.6300010681152,2.09899997711182,0.00300000002607703,94.8099975585938,3250.31005859375,0
2015-10-16,15.0500001907349,2033.10998535156,17215.970703125,4886.68994140625,1162.31005859375,1183.59997558594,47.2599983215332,2.02300000190735,0.00499999988824129,94.5400009155273,3264.92993164062,0
2015-10-23,14.460000038147,2075.14990234375,17646.69921875,5031.85986328125,1166.06005859375,1163.30004882812,44.5999984741211,2.08299994468689,0.00300000002607703,97.0699996948242,3425.81005859375,0
2015-10-30,15.0699996948242,2079.36010742188,17663.5390625,5053.75,1161.85998535156,1141.5,46.5900001525879,2.15100002288818,0.068000003695488,96.9499969482422,3418.22998046875,0
2015-11-06,14.3299999237061,2099.19995117188,17910.330078125,5147.1201171875,1199.75,1087.59997558594,44.2900009155273,2.33299994468689,0.0729999989271164,99.1600036621094,3468.2099609375,0
